Startup_ID,Country,Industry,Funding_Stage,Total_Funding_MUSD,Annual_Revenue_MUSD,Burn_Rate_MUSD,Revenue_Growth_Percent,Employee_Count,Valuation_MUSD,Is_IPO,Annual_Profit_MUSD,Is_Profitable
1237,India,SaaS,Series A,2.35232846,12.75061334,25.41744081,69.79320747,1466,999.2723418,0,-15.35571042,0
1238,India,SaaS,Series B,8.68714362,183.8274813,24.09528619,248.6393994,961,88.89593922,0,29.55328405,1
1239,China,HealthCare,Series C,39.77778278,16.67444577,17.08029471,41.0135049,466,570.2736101,0,-6.24370351,0
1240,India,FinTech,Series A,16.24346077,182.8891596,8.937125045,188.5485828,908,517.8721134,0,42.83757166,1
1241,Israel,AI/ML,Seed,38.30514101,98.41604627,46.96846137,265.4123734,1823,259.0761488,1,-8.930305139,0
1242,Japan,E-Commerce,Seed,63.19007785,89.894177,15.87237796,34.83100599,1512,948.864095,1,14.80396944,1
1243,Israel,EdTech,Series A,55.17650536,194.6747624,40.05450403,255.6593327,407,621.0753539,0,22.21977644,1
1244,USA,AI/ML,Series B,23.88641243,198.0816435,35.79581636,240.5931166,908,234.077142,0,24.64215114,1
1245,India,E-Commerce,Series A,35.03842663,130.2105361,39.56678825,153.613753,1839,387.1279568,0,5.783944744,1
1246,Israel,SaaS,Seed,61.78908865,25.86029873,46.84472986,96.12479268,352,722.6232797,0,-24.59365631,0
1247,UK,AI/ML,Seed,86.22464778,101.4809321,31.20620094,124.6042773,1822,301.2082291,0,8.181810625,1
1248,Japan,E-Commerce,Series C,75.56813044,106.0680386,44.90772213,290.75415,1724,880.2081711,0,-3.173904713,0
1249,Japan,SaaS,Series B,55.78660266,103.1320624,8.468096413,64.50077906,1313,169.8455285,0,22.76091162,1
1250,UAE,SaaS,Series A,36.86700683,114.1136218,31.37295754,175.9832649,1385,268.1825644,0,7.03505748,1
1251,India,SaaS,Seed,37.14007648,4.235580402,38.63655308,29.55602062,822,149.1741203,0,-24.35434558,0
1252,USA,SaaS,Seed,88.06231372,142.3898427,13.65489242,69.27845394,1230,108.6579446,0,31.33605188,1
1253,UAE,SaaS,Seed,4.885114028,142.6226632,37.06361468,230.1783345,1258,303.8138463,0,7.81485,1
1254,USA,HealthCare,Series A,98.8102818,23.53622015,38.94599377,94.26671691,949,999.1828526,0,-18.87711911,0
1255,India,AI/ML,Series A,66.77316567,114.2627688,41.57627901,295.8009908,56,98.8577662,0,-0.434122679,0
1256,Germany,E-Commerce,Series B,68.43263221,113.8880559,15.71285734,152.7410277,1218,216.9371809,0,22.2426952,1
1257,Israel,HealthCare,Series C,4.761785893,136.6488588,34.11216885,157.379101,924,275.2587151,0,8.658876262,1
1258,China,HealthCare,Series C,60.94739821,17.53683958,15.28223884,15.7128481,171,621.034036,1,-3.777013207,0
1259,Germany,FinTech,Series C,48.99302795,125.4874098,36.97811534,287.1753911,1676,746.6189679,0,5.369130407,1
1260,India,FinTech,Seed,11.47211178,56.51001417,23.20238589,56.39886506,304,753.1740065,0,-4.470066281,0
1261,China,FinTech,Series C,28.51427907,101.6470966,29.91746429,163.8104766,101,13.59280203,0,5.609635692,1
1262,Japan,EdTech,Seed,89.14113117,154.7780488,20.85041507,121.7240099,1620,653.5912065,0,28.23384867,1
1263,India,FinTech,Series B,55.44885317,141.2763643,8.182948054,127.5974867,1989,632.583195,0,32.31647959,1
1264,Germany,E-Commerce,Seed,41.92824094,24.22115203,8.983673527,194.773549,1683,520.0664085,0,4.351912154,1
1265,UAE,HealthCare,Series B,8.195533428,118.441365,3.970688472,200.3161597,1201,382.3125186,0,28.89008066,1
1266,Singapore,E-Commerce,Series B,71.69803121,193.8387479,30.94182672,50.51514138,1291,798.4569765,0,27.04965172,1
1267,China,AI/ML,Series C,70.58223152,31.77550275,42.44705606,152.3780627,759,347.1613915,0,-19.76284721,0
1268,Singapore,FinTech,Series C,61.79031709,170.654964,1.13975763,238.1908475,566,233.8622107,0,45.83069328,1
1269,USA,EdTech,Seed,51.51600198,140.6583421,3.405351154,135.7695126,1956,313.5446987,1,37.61154215,1
1270,India,AI/ML,Series A,43.94465582,154.9136609,22.92760292,53.91231889,318,442.4496775,1,25.08868208,1
1271,UAE,EdTech,Series C,59.73383821,56.75068626,36.91226473,97.39899823,1682,217.9871011,1,-10.21808332,0
1272,UAE,AI/ML,Series C,24.10614972,57.93384141,7.969611471,67.65197141,1648,609.53339,1,10.06136977,1
1273,UAE,HealthCare,Series A,94.18464735,181.2508814,13.65540085,42.11615303,1162,884.7881565,0,39.86500196,1
1274,Israel,E-Commerce,Series A,59.29065839,72.2864904,11.67710944,116.3864326,1706,597.4828235,0,13.64556691,1
1275,Germany,SaaS,Series C,31.80805199,13.07157044,20.01265581,164.5761917,1583,449.4349659,0,-10.09320503,0
1276,Germany,E-Commerce,Series A,45.51830524,120.3190424,11.32743398,26.46169996,578,797.8844224,0,26.51305484,1
1277,Canada,FinTech,Seed,80.7627941,25.40112497,17.69467406,183.1278948,1194,749.2984298,0,-1.868786941,0
1278,China,SaaS,Series B,16.99999001,159.4209502,36.45427567,297.9422099,185,370.2228309,0,12.53695303,1
1279,Singapore,EdTech,Series B,29.99072662,128.5284153,30.5893615,289.4168549,1804,606.1327033,0,12.15870811,1
1280,Canada,HealthCare,Series C,68.27129425,175.0079378,4.150967099,249.6061772,1321,731.193646,0,43.93404039,1
1281,UAE,HealthCare,Series C,32.23343144,157.0750313,31.92350875,83.57062828,982,249.2359417,0,17.20978843,1
1282,USA,EdTech,Seed,79.4576665,22.86667284,23.90615086,11.61024096,1438,369.4425097,1,-6.879197962,0
1283,USA,FinTech,Series A,13.91489523,76.52359995,46.73482218,250.8948024,1869,110.2471902,0,-16.5901884,0
1284,India,EdTech,Series C,76.50593088,155.0247699,14.53628542,21.43746843,1690,987.7418769,0,32.52003651,1
1285,Germany,AI/ML,Series B,7.76681977,83.75962392,36.33570434,65.66028403,947,90.44826217,0,-6.414713865,0
1286,India,FinTech,Seed,2.246668654,194.4869142,36.56995507,165.6136986,1613,172.7630945,0,20.35364666,1
1287,UK,SaaS,Seed,89.92412836,147.2802198,11.15288897,57.62152155,1373,482.4327899,1,34.47041417,1
1288,Germany,EdTech,Series A,58.55258248,3.59223338,45.17085889,250.9675577,1028,865.9454744,1,-29.45997616,0
1289,India,FinTech,Series C,35.83086281,176.0571455,24.6100417,234.2621104,1301,359.1026128,0,30.12154016,1
1290,Germany,SaaS,Series C,24.02686906,20.61055458,33.97628001,227.9520042,227,769.7531668,0,-18.0650865,0
1291,India,EdTech,Seed,62.07169254,28.53448297,7.378192388,245.7576467,822,677.6539029,0,6.065309867,1
1292,India,HealthCare,Series B,51.39121617,147.0312339,12.96441546,69.81202518,173,640.4707568,0,32.07048742,1
1293,UAE,EdTech,Series C,99.16817978,173.0612276,29.34674519,220.023251,1881,845.7921647,1,25.61718935,1
1294,USA,E-Commerce,Series B,98.33838268,107.5017508,16.01946069,109.8080433,1724,19.09943818,0,20.44049844,1
1295,India,EdTech,Seed,63.86743205,58.16542172,25.03467664,201.7192041,1424,929.5072734,0,0.65961485,1
1296,Germany,E-Commerce,Series C,44.8441801,70.58745128,18.76285945,40.99640995,1450,830.0800494,0,6.220732144,1
1297,Canada,SaaS,Series B,49.62295594,68.90642125,32.06363445,213.1480411,57,938.1778836,0,-3.885386967,0
1298,India,EdTech,Seed,68.56542756,65.67228171,24.4085536,291.7717797,1227,794.6199444,0,1.61837026,1
1299,China,SaaS,Series B,11.05587988,48.96047953,0.330035805,17.86210777,810,879.1984504,0,14.31324769,1
1300,India,SaaS,Series C,33.50685531,121.9689854,32.51907381,32.67952584,727,207.062658,0,8.08309627,1
1301,India,FinTech,Series A,8.451951859,180.1308611,21.1638657,41.47284636,93,322.6329215,0,30.99555642,1
1302,Germany,SaaS,Series B,8.262715192,61.76294141,17.15074719,132.016352,622,318.6449084,0,4.298977424,1
1303,Germany,SaaS,Series A,20.38808495,37.74551234,4.797922939,90.78015456,1700,113.6209121,0,9.332435944,1
1304,China,EdTech,Series C,49.0400722,167.7962444,11.09644756,243.0414453,1080,730.931359,0,37.91602791,1
1305,Singapore,EdTech,Series A,78.6926578,148.4857745,11.26623735,144.7672356,243,140.4900382,0,33.84322638,1
1306,Japan,HealthCare,Seed,49.06409323,186.2019878,46.77493802,147.9385161,1886,57.24662025,0,12.97446439,1
1307,Germany,FinTech,Series A,34.21218445,33.52118725,21.68239744,216.5262399,971,776.5696357,1,-6.169598076,0
1308,USA,SaaS,Series B,9.152946043,29.27813717,2.199085776,111.7808498,1332,905.1398539,1,5.290297508,1
1309,Canada,FinTech,Series B,55.4792568,108.5151642,7.026952444,109.196138,857,765.3027312,0,26.16610431,1
1310,India,E-Commerce,Series A,27.85559006,123.0795141,4.043730519,228.2932844,156,826.2254518,0,29.78462345,1
1311,UK,SaaS,Seed,61.87848361,96.29460165,29.48458257,235.112315,205,597.6435694,0,4.703764504,1
1312,India,FinTech,Series C,97.74158617,119.9938439,9.412412429,9.247637897,915,888.3076062,1,29.05507334,1
1313,India,HealthCare,Series A,12.02011783,36.48576389,24.97802625,47.41819037,1023,499.2199649,0,-8.781045138,0
1314,Japan,HealthCare,Series B,22.00041447,96.18294396,18.56609694,67.86396344,1055,988.3810054,0,12.84048785,1
1315,UAE,SaaS,Series B,47.83635927,131.7894659,40.21343122,108.7221383,1227,107.8979676,0,5.001815402,1
1316,China,E-Commerce,Series A,96.89276772,86.82493663,16.0924329,90.97718461,395,810.1348032,0,17.30372453,1
1317,UK,HealthCare,Series A,77.40916785,136.0497435,22.96744757,202.2134143,373,643.1824689,0,23.70299274,1
1318,India,HealthCare,Series A,89.92469012,90.51266047,36.09214888,249.299894,1899,582.7428379,0,-0.055425073,0
1319,India,E-Commerce,Series C,34.03777,67.05311638,21.72422523,61.6656598,283,727.1814782,0,2.23879705,1
1320,India,FinTech,Series B,99.2118089,61.06920689,39.68145525,171.0791179,1417,841.0900731,0,-11.28051205,0
1321,Germany,HealthCare,Series B,11.18044879,82.47496077,33.11804938,113.5057941,217,863.5696465,0,-1.488872129,0
1322,Singapore,EdTech,Series B,6.244317699,5.106379725,20.58540279,154.2044731,284,179.5040581,0,-13.60344504,0
1323,China,AI/ML,Series C,85.70466008,133.8707651,25.24869809,188.1235633,1016,201.0507501,1,19.0136812,1
1324,India,AI/ML,Seed,92.79922215,169.0985754,48.36345245,268.6119465,1762,21.08567697,0,9.524194611,1
1325,Japan,HealthCare,Series B,9.967950397,71.24810534,33.11441368,61.72633701,1959,136.1832455,1,-6.507772391,0
1326,Singapore,FinTech,Series B,12.22931525,9.68361066,45.25926178,30.66694318,505,267.5630804,0,-31.65198526,0
1327,Germany,FinTech,Seed,4.284241618,197.3617317,9.020049323,190.0275161,911,722.4306434,0,45.16540121,1
1328,China,SaaS,Series C,11.3462487,53.10780196,24.2134842,121.2686004,1572,478.3886715,0,-6.272349419,0
1329,UK,EdTech,Seed,21.73256186,25.76091378,45.44221733,53.05629452,1560,759.1140179,0,-27.01454759,0
1330,India,FinTech,Seed,97.03758527,74.26562534,16.19834187,39.54071437,168,489.1031686,0,13.17760549,1
1331,USA,E-Commerce,Seed,67.118162,147.8421296,48.38644349,169.8783871,949,557.8194656,0,2.916891983,1
1332,Canada,EdTech,Seed,78.07674953,59.13636108,4.944166775,93.63882539,1759,115.5112537,0,17.32091615,1
1333,India,AI/ML,Series C,77.83780097,115.1532892,45.1432914,299.240782,469,777.6754933,1,-1.344919162,0
1334,India,EdTech,Series C,53.97230123,83.40421889,22.31608489,124.7407417,403,759.3358995,1,6.979004105,1
1335,India,E-Commerce,Seed,79.95140879,23.99391646,3.779833841,67.62454959,926,311.0237837,0,7.159976512,1
1336,India,HealthCare,Series A,59.98494571,66.39225899,43.98812747,190.5104683,952,331.9351874,0,-13.18665896,0
1337,UAE,E-Commerce,Series A,32.14006366,145.1116659,12.6718166,77.05519246,448,223.5830433,1,30.06577122,1
1338,Singapore,E-Commerce,Series A,56.54990077,122.5947775,1.210281262,150.7553828,1412,814.7704777,1,33.76733643,1
1339,UK,HealthCare,Series A,53.81735003,24.39578679,6.876774568,147.3599742,1896,748.271768,0,6.048281368,1
1340,India,HealthCare,Series B,82.52185232,33.08282074,32.98982562,138.7995008,173,611.1019995,0,-12.48012489,0
1341,UK,HealthCare,Series C,98.19099452,128.3263052,48.89279331,239.8452804,648,242.6279926,0,0.911324974,1
1342,UK,HealthCare,Series C,41.69321398,162.7763752,5.661960765,68.90083543,1363,175.994066,0,40.55218758,1
1343,India,HealthCare,Seed,76.57567717,70.22016194,23.1512076,271.770655,579,55.01750692,0,6.342855381,1
1344,UK,E-Commerce,Series B,10.8765374,119.264495,9.113763892,238.4454484,156,50.38342437,0,25.43195343,1
1345,USA,SaaS,Seed,77.90630558,34.54339596,37.27732305,103.2710975,992,191.2004591,0,-15.26266953,0
1346,China,SaaS,Seed,37.77027429,62.61957921,5.991139098,58.27773935,969,105.0298697,0,12.86592042,1
1347,China,FinTech,Series C,4.899626126,4.543906032,12.06810325,87.46283223,777,558.3271346,0,-6.219848796,0
1348,India,SaaS,Series B,36.96137168,153.7710516,9.900657786,103.1276928,119,361.2996772,0,34.13107757,1
1349,USA,AI/ML,Series A,61.45363234,80.50145904,27.67073704,169.2952848,403,447.7210533,0,4.676619317,1
1350,China,SaaS,Series C,12.8057666,163.3170519,43.67188619,18.6786098,1594,596.0968477,0,8.745510068,1
1351,Germany,E-Commerce,Series B,92.47941475,141.8204127,25.60340104,274.7359433,1215,660.8062366,0,22.37886163,1
1352,UAE,HealthCare,Series B,8.689568914,165.834481,3.006348293,34.10908272,1606,649.9607113,1,42.89190823,1
1353,China,HealthCare,Series C,93.07066526,57.48890458,28.21310764,87.38565126,452,264.5523039,0,-0.205204665,0
1354,India,E-Commerce,Series C,71.00661428,37.42919172,39.89629787,37.2397942,756,810.5788852,0,-17.09641147,0
1355,India,AI/ML,Seed,33.64150537,194.3951837,6.694594245,80.71848383,763,918.1211216,0,49.05412146,1
1356,China,SaaS,Seed,39.68428442,143.6068935,3.728289596,252.1137765,139,319.3586555,1,36.39721668,1
1357,India,E-Commerce,Seed,74.34012711,166.8914325,9.4716081,186.4768644,1876,21.98008948,0,41.19306544,1
1358,Germany,FinTech,Series A,60.54563899,3.120108055,37.32970751,72.0603514,1809,899.6584157,1,-24.80302825,0
1359,Israel,HealthCare,Series C,67.49264922,71.21509325,29.62485293,262.1687663,1436,923.9309893,0,0.338553249,1
1360,Germany,EdTech,Series B,39.52729703,148.6919298,27.07567323,241.2100575,514,55.69170821,0,18.52500601,1
1361,USA,FinTech,Series C,49.2935347,16.05757518,12.54904674,227.3265383,729,9.9318089,0,-0.941430888,0
1362,China,AI/ML,Series B,98.99688092,113.6843159,16.6786061,255.051646,1997,817.3227591,0,21.17411025,1
1363,UK,FinTech,Series A,22.17836418,86.10001711,48.29766215,187.796656,1687,304.9560377,0,-15.04095263,0
1364,Germany,E-Commerce,Series C,42.36776247,4.014493175,12.10719881,152.9240213,31,915.0092565,0,-5.530057604,0
1365,Israel,SaaS,Series B,29.89049557,47.57712764,45.09210662,115.3108327,1050,220.6598554,0,-20.18689989,0
1366,USA,HealthCare,Series B,76.74603953,57.31600182,29.06852207,71.01038602,884,861.848843,0,-2.594026885,0
1367,Japan,AI/ML,Seed,76.63724994,22.8160593,6.252493672,169.436439,840,73.30104838,0,7.024078643,1
1368,Israel,AI/ML,Series A,29.95210064,126.4916135,23.41888767,267.400242,643,264.3336631,0,16.6067307,1
1369,India,EdTech,Series C,9.057641347,48.85837631,47.432581,180.2246278,291,973.2632347,0,-23.76262915,0
1370,India,FinTech,Seed,2.131834991,55.88509017,20.98642335,276.2840242,1260,235.0406711,1,-1.432694223,0
1371,India,EdTech,Series A,43.31760279,179.6986003,43.18298958,110.290624,1453,137.3479192,0,13.50908677,1
1372,India,SaaS,Seed,41.62342184,93.69105699,12.89579186,210.0657019,382,857.7693792,0,16.09232944,1
1373,India,SaaS,Series C,98.85059799,78.72956532,28.58901537,196.3563144,1334,122.2117878,0,4.966739025,1
1374,China,EdTech,Series B,47.51040549,144.9122721,42.2082177,202.777984,1018,101.968828,0,5.778168148,1
1375,India,HealthCare,Series C,26.38541859,181.9679525,46.04235321,195.2873936,295,326.8080085,0,11.04523638,1
1376,USA,SaaS,Series A,89.23171466,5.494749079,24.34258602,70.38812911,1149,637.1518641,1,-12.63696322,0
1377,UAE,EdTech,Series C,49.61572702,89.92364989,32.0204363,47.35931499,1182,712.1926419,0,0.0186503,1
1378,India,FinTech,Series A,60.31838789,122.3508805,0.248708526,293.6953356,413,881.8325899,0,35.70932521,1
1379,UAE,EdTech,Seed,10.47120233,64.05333808,12.73584304,18.36206301,1715,543.2069683,0,7.812303616,1
1380,India,EdTech,Series A,38.90872433,154.5953406,14.00773398,142.9822637,99,396.4506978,0,31.22428494,1
1381,India,E-Commerce,Series B,94.47814377,194.3096755,4.765301282,130.3986936,1152,362.039593,1,51.3725517,1
1382,China,SaaS,Series B,59.36103303,188.7137596,14.05678117,111.2055927,705,847.6682148,0,41.18973132,1
1383,China,HealthCare,Series B,35.10568366,53.56351661,16.12398945,235.6852368,917,725.1962329,0,4.348243993,1
1384,UAE,HealthCare,Seed,62.94105088,45.65448655,48.44142537,224.8783351,1809,905.9018687,1,-21.00866782,0
1385,Singapore,E-Commerce,Series A,91.13069787,191.5193609,33.46325879,272.0413524,1772,964.2152785,1,26.99785841,1
1386,UAE,AI/ML,Seed,28.12506945,91.99638324,21.35765346,121.6688202,1126,303.5505819,0,8.727099768,1
1387,India,HealthCare,Series C,51.00655513,42.05539576,49.40391759,171.4329607,638,532.0257481,0,-24.5478851,0
1388,India,EdTech,Series C,95.91037474,141.5458942,7.74629278,268.230579,1011,633.6617033,0,35.91167299,1
1389,Canada,E-Commerce,Series C,18.06721819,57.24185462,23.85495458,298.1851785,456,168.029702,0,-3.353070212,0
1390,UAE,FinTech,Series C,72.24672863,53.81577153,32.38840413,290.9418369,321,58.08029876,0,-8.421096745,0
1391,Japan,SaaS,Series B,61.83361981,175.9101841,2.873473661,216.763942,1936,868.4250945,1,46.62967184,1
1392,UK,SaaS,Series A,68.28783798,32.9145911,35.87824302,47.25212955,1351,537.8458932,0,-13.67375703,0
1393,USA,SaaS,Series B,35.77074344,13.34639282,5.083380911,11.83987348,130,572.9203453,0,4.543185926,1
1394,Canada,EdTech,Series A,32.07405797,54.20269481,7.100087199,248.4394151,326,557.1397737,0,10.35709916,1
1395,USA,FinTech,Series A,68.73675739,121.5856099,8.068506672,253.0778972,147,756.1859013,0,28.94793182,1
1396,Israel,E-Commerce,Seed,22.33878523,25.05602675,46.45160235,225.1764679,1776,149.774435,0,-27.61781379,0
1397,UAE,E-Commerce,Series C,42.54581974,94.58313712,34.1934537,87.57742837,827,615.9781986,0,0.722229394,1
1398,UK,SaaS,Series A,19.62928996,125.6537535,32.80583231,193.7462686,1693,472.132114,0,7.176633056,1
1399,Canada,FinTech,Series C,1.822179271,169.82303,27.81912547,98.29329034,1317,897.4733687,0,23.99405138,1
1400,Canada,FinTech,Series C,97.03567864,46.35898344,14.71101933,137.9412326,1687,522.0228332,0,6.102454517,1
1401,India,FinTech,Series C,43.73859489,163.5605915,31.08239626,117.8183501,1877,943.2202992,0,20.58005309,1
1402,Israel,HealthCare,Series B,96.96561183,47.3637991,20.56647102,274.5238256,1553,356.4867292,0,1.906790221,1
1403,Germany,HealthCare,Series C,14.89202846,135.514925,7.35626589,74.07641257,1538,967.0602329,1,30.41396825,1
1404,UAE,SaaS,Series A,59.14931117,86.41937751,34.51090479,175.3952168,400,875.7821584,0,-0.289711325,0
1405,USA,FinTech,Series B,20.89642925,23.37890785,6.56615018,111.4895511,1038,586.3419733,0,4.621607358,1
1406,UAE,AI/ML,Series C,79.21733857,142.9955608,9.614362193,200.605978,778,356.9413837,0,34.69900943,1
1407,USA,FinTech,Seed,78.58659589,43.9436424,40.90319566,171.5461266,376,379.0437407,0,-16.69048802,0
1408,India,E-Commerce,Series C,12.14810775,35.73637349,33.0398431,277.573416,850,773.888326,0,-16.23596618,0
1409,Israel,E-Commerce,Series C,91.29438083,71.98542425,31.5864586,34.97558475,501,582.7281944,0,1.952223536,1
1410,India,SaaS,Series B,20.26833507,130.8314038,20.96831894,70.08904773,767,404.5796475,0,19.2535853,1
1411,USA,AI/ML,Series A,61.68475682,47.18229752,19.87439786,231.0726493,1499,637.8746866,0,0.082430974,1
1412,Japan,FinTech,Series C,98.57772839,37.14047699,34.5441042,113.7921178,1268,734.5672309,0,-10.47906113,0
1413,Japan,AI/ML,Series B,88.35725694,2.48574833,37.02627638,53.90621694,1395,27.78601,0,-23.48761523,0
1414,Germany,SaaS,Series B,95.69982893,94.59279787,25.5596388,153.4797715,531,94.41348711,0,11.95390091,1
1415,China,E-Commerce,Series A,34.91727835,86.01479108,48.46653529,197.3819082,1275,99.01301321,0,-13.93138409,0
